Timestamp,X,Y,Angle Change,Velocity,Acceleration,Label
28289.47894,0.862068966,61.86666667,-0.091063579,394.5939468,-3838.487598,circle
28289.49475,2.011494253,68,-0.156321034,334.084796,-5583.725724,circle
28289.51052,3.448275862,73.06666667,-0.236113057,237.3389307,4976.569329,circle
28289.52784,5.172413793,76.8,-0.180861162,317.2994607,8973.148036,circle
28289.54391,8.333333333,80.8,0.050118201,459.3192693,4892.986033,circle
28289.55974,13.79310345,85.6,-0.157037462,536.1298533,-827.6027368,circle
28289.57544,19.82758621,91.46666667,-0.240136641,522.1976578,-3407.11428,circle
28289.59227,27.01149425,96.53333333,-0.307935277,463.1520266,666.3514135,circle
28289.6096,34.48275862,99.46666667,-0.235499659,474.4765356,9621.130034,circle
28289.6266,42.52873563,100,0.01586,640.8027832,1476.997853,circle
28289.64388,53.44827586,98.13333333,-0.064007766,664.084405,-17619.99589,circle
28289.65965,63.79310345,96.53333333,-0.436587676,368.91952,6452.528258,circle
28289.6764,69.82758621,95.2,-0.044390216,480.70441,-475.2138175,circle
28289.69372,76.43678161,90.13333333,0.004485554,472.784449,10454.60068,circle
28289.71039,82.47126437,85.06666667,-0.028604974,647.7484641,-10350.29204,circle
28289.72712,90.8045977,78.13333333,-0.433037837,483.8567648,-5918.965282,circle
28289.74296,96.55172414,73.06666667,,385.3870827,,circle
28289.75959,99.13793103,67.2,,,,circle
28289.77614,83.51409978,67.88511749,-0.001976475,463.6048239,1831.902614,circle
28289.79191,83.73101952,60.57441253,-0.027686344,492.7372048,8772.827799,circle
28289.80782,83.94793926,52.74151436,-0.222820204,636.6501811,6919.569431,circle
28289.82422,83.94793926,42.29765013,-0.25220689,745.9226377,2258.395278,circle
28289.84001,81.34490239,30.80939948,-0.073357129,781.5555984,-7798.384918,circle
28289.85579,75.70498915,19.84334204,-0.00884904,658.3286392,-13597.06639,circle
28289.87159,70.28199566,10.96605744,-0.055494466,418.3757698,-10204.31517,circle
28289.88924,66.37744035,4.699738903,-0.355575491,246.8902125,-8246.564822,circle
28289.90604,63.99132321,1.305483029,-0.502522867,117.0546466,2839.235311,circle
28289.92179,62.47288503,0.261096606,6.183215067,162.7058594,9230.387394,circle
28289.93787,59.86984816,0,0,310.8526541,564.9691509,circle
28289.95392,54.88069414,0,0,320.0428943,1402.560671,circle
28289.97018,49.67462039,0,0,342.2656266,-2341.252493,circle
28289.98603,44.2516269,0,-0.267025134,299.9343767,2467.896781,circle
28290.00411,38.82863341,0,0.060673418,336.2472567,-1460.06226,circle
28290.01882,34.05639913,1.305483029,-0.060673418,312.426049,-1078.561139,circle
28290.03514,29.06724512,2.349869452,-0.190527603,294.2936027,2145.880321,circle
28290.05195,24.29501085,3.65535248,-0.060630914,328.990127,-3213.752802,circle
28290.06812,19.52277657,6.005221932,-0.30980272,273.1762393,9042.040002,circle
28290.08549,15.40130152,8.355091384,-0.114223293,418.6427704,-6996.103759,circle
28290.10157,10.84598698,13.31592689,-0.048077234,296.9707315,4518.720341,circle
28290.11897,7.809110629,17.49347258,-0.151898023,369.5196903,-1416.074298,circle
28290.13502,4.555314534,22.45430809,-0.13158128,346.024044,-2276.075448,circle
28290.15161,2.169197397,27.67624021,-0.184219858,307.6405352,2636.192379,circle
28290.16848,0.650759219,32.63707572,-0.146030147,351.051506,2861.690735,circle
28290.18494,0,38.38120104,-0.227734476,398.0095616,3036.667153,circle
28290.20135,0.21691974,44.90861619,-0.197874297,449.1667748,12119.37599,circle
28290.2182,2.169197397,52.21932115,-0.134939642,650.0527035,-2589.654711,circle
28290.23478,6.94143167,61.87989556,-0.117406281,607.0496742,-2663.35063,circle
28290.25138,12.5813449,70.23498695,-0.183396659,563.0324784,3995.577763,circle
28290.26791,18.65509761,77.2845953,-0.163647293,631.6457384,34179.19167,circle
28290.28508,27.11496746,84.07310705,-0.106583627,1184.627463,-24734.62116,circle
28290.30126,43.81778742,93.47258486,-0.266937536,746.54022,-10752.48262,circle
28290.31897,55.96529284,98.69451697,-0.139056636,568.3565295,-10102.68643,circle
28290.33554,65.29284165,100,-0.292294967,397.410993,-1550.072876,circle
28290.35246,72.01735358,100,-0.141271203,370.9033518,-56.92218772,circle
28290.36956,78.09110629,98.17232376,-0.168926938,369.9470818,-2891.613752,circle
28290.38636,83.73101952,95.5613577,-0.38779379,319.9849119,1933.545086,circle
28290.40364,88.28633406,92.42819843,-0.206638233,352.5249288,13329.611,circle
28290.42047,91.54013015,87.46736292,-0.040614478,583.2724919,-11672.78005,circle
28290.43778,95.22776573,78.06788512,-0.104696907,379.0875543,2950.174806,circle
28290.45527,97.39696312,71.80156658,-0.096406144,425.5480872,-404.8109234,circle
28290.47102,98.9154013,65.27415144,-0.101392906,419.1891148,486.1850136,circle
28290.48673,99.78308026,58.74673629,-0.153226689,427.2155918,-321.0568927,circle
28290.50324,100,51.69712794,-0.147697604,421.8093469,-458.8707838,circle
28290.52008,99.13232104,44.64751958,-0.109295208,414.6131059,467.2825756,circle
28290.53576,97.39696312,38.38120104,-0.111085469,422.3873328,4513.094717,circle
28290.5524,94.79392625,31.8537859,-0.085966916,497.5633054,-2765.090293,circle
28290.56906,90.88937093,24.54308094,,453.9304571,,circle
28290.58484,86.98481562,18.53785901,,,,circle
28290.60129,98.96907216,11.35734072,-0.104413561,356.0783253,-2170.387023,circle
28290.61731,94.32989691,8.033240997,-0.046408515,322.1115514,1485.318862,circle
28290.63296,89.94845361,5.540166205,-0.231331296,345.7198035,1280.010229,circle
28290.64886,85.05154639,3.047091413,-0.010046713,366.1258546,1178.62918,circle
28290.6648,79.3814433,1.662049861,-0.184779582,384.7729468,-1239.489952,circle
28290.68062,73.45360825,0.27700831,6.092905716,363.6696388,-1041.812423,circle
28290.69765,67.26804124,0,-0.227052886,346.4361861,1574.86844,circle
28290.71419,61.59793814,0.831024931,-0.05238822,372.1953642,-3507.953277,circle
28290.73054,55.92783505,3.047091413,0.080949613,311.7045687,2827.383454,circle
28290.74779,51.03092784,5.263157895,-0.080949613,357.2107399,-1058.06426,circle
28290.76388,45.6185567,7.202216066,-0.02551995,340.508984,-710.1818582,circle
28290.77967,40.72164948,9.418282548,-0.087801894,328.1157424,1076.363177,circle
28290.79712,35.56701031,11.91135734,-0.0487994,344.9746036,1950.454417,circle
28290.81278,30.92783505,14.68144044,0.093973774,378.4765839,9.03E+11,circle
28290.82996,25.51546392,18.28254848,-0.161623648,1625499.904,-102367260.7,circle
28290.82996,22.93814433,19.66759003,-0.099976726,143.2491804,9.79E+11,circle
28290.84584,21.13402062,21.05263158,0.016709499,1664945.997,-107340935.6,circle
28290.84584,19.07216495,22.99168975,-0.192928037,292.0329528,1227.971728,circle
28290.86135,15.72164948,26.03878116,-0.095944316,312.393952,5865.645996,circle
28290.87793,12.62886598,30.19390582,-0.063587591,405.9463131,3692.113072,circle
28290.89388,9.278350515,35.73407202,-0.072564947,467.6034938,1815.356849,circle
28290.91058,5.670103093,42.65927978,-0.10703443,498.3790569,-7915.382533,circle
28290.92753,2.319587629,50.41551247,-0.184949676,367.0311992,-5355.739948,circle
28290.94412,0.515463918,56.23268698,-0.167425009,282.4126503,1454.125395,circle
28290.95992,0,60.66481994,-0.363467698,306.1287084,3160.257128,circle
28290.97623,0.257731959,65.65096953,-0.162169286,357.0382385,4401.403533,circle
28290.99234,2.577319588,70.91412742,-0.068259603,425.4386903,1520.387817,circle
28291.00788,6.18556701,76.45429363,-0.15940211,450.041758,-1253.155784,circle
28291.02407,10.56701031,82.27146814,-0.205844965,430.2541775,2010.889411,circle
28291.03986,15.46391753,86.98060942,-0.19565856,462.0292465,2683.490937,circle
28291.05566,21.64948454,90.85872576,-0.094706264,507.2651216,1775.709241,circle
28291.07251,29.63917526,93.90581717,-0.070784148,538.1461259,13619.19064,circle
28291.08991,38.65979381,96.39889197,-0.117920894,763.3122048,-1560.007649,circle
28291.10644,51.03092784,98.89196676,-0.080939183,734.192634,-5405.523052,circle
28291.1251,64.69072165,100,-0.183230531,650.6908167,-10885.14533,circle
28291.14055,74.74226804,100,-0.18328019,477.3535854,-2371.804533,circle
28291.15648,82.21649485,98.61495845,-0.454919904,435.229151,-9651.682367,circle
28291.17424,89.43298969,95.84487535,-0.232365573,277.0612411,3244.957129,circle
28291.19062,92.5257732,92.52077562,-0.167842295,332.9608195,4844.298445,circle
28291.20785,95.36082474,87.53462604,-0.059783107,412.5729891,806.2567195,circle
28291.22429,97.68041237,81.1634349,-0.247108441,426.240653,-2792.829186,circle
28291.24124,99.74226804,74.23822715,-0.135040432,381.5989541,6938.935045,circle
28291.25722,100,68.14404432,-0.056974058,497.911465,9608.273039,circle
28291.27398,99.22680412,59.83379501,-0.01572195,650.9155266,2112.204681,circle
28291.28991,97.68041237,49.58448753,-0.012700091,684.7036199,-8225.619365,circle
28291.3059,95.87628866,38.78116343,-0.021400862,555.5021715,-10634.54206,circle
28291.32161,94.32989691,30.19390582,-0.258115863,367.2994903,-2410.388659,circle
28291.33931,93.04123711,23.82271468,-0.051466175,328.8188405,-2167.268226,circle
28291.35527,90.72164948,19.11357341,,293.7036771,,circle
28291.37148,88.40206186,14.95844875,,,,circle
28291.38897,81.45363409,17.32673267,-0.090064752,377.1798953,-8724.577737,circle
28291.40533,76.19047619,14.10891089,-0.140651771,226.3336911,-144.4829476,circle
28291.42261,72.68170426,12.37623762,-0.09394759,223.778279,-1249.724793,circle
28291.4403,68.92230576,11.13861386,-0.040980232,203.2290542,1847.744571,circle
28291.45674,65.6641604,10.3960396,-0.028410582,235.2595216,4456.744538,circle
28291.47408,61.65413534,9.653465347,-0.11356691,305.5548619,4785.10625,circle
28291.48985,56.89223058,8.910891089,6.208014687,381.1365721,2903.968951,circle
28291.50565,50.87719298,8.663366337,-0.272063469,430.2243921,-2008.259017,circle
28291.52255,43.60902256,8.910891089,-0.195722805,396.982283,-4476.315326,circle
28291.5391,37.3433584,10.89108911,-0.080439613,326.4163053,1102.037843,circle
28291.55487,32.8320802,13.36633663,-0.011990911,343.7333974,-636.8057232,circle
28291.57058,28.32080201,16.33663366,0.059318128,332.7341069,7375.676041,circle
28291.58785,23.55889724,19.55445545,0.012270531,451.666883,-735.6418181,circle
28291.60398,17.29323308,23.26732673,-0.030346641,440.062354,-9070.971584,circle
28291.61975,11.27819549,26.73267327,-0.350691292,295.312325,-7681.154471,circle
28291.63571,7.268170426,29.20792079,-0.198439853,152.3115041,4.33E+11,circle
28291.65433,5.513784461,31.43564356,-0.097281886,693594.8021,-45335422.32,circle
28291.65433,5.012531328,32.42574257,-0.0084815,225.7861563,930.8385974,circle
28291.66962,3.759398496,35.64356436,-0.104643492,242.0756456,8092.281679,circle
28291.68712,2.255639098,39.6039604,-0.132343675,370.6377246,112.2727499,circle
28291.70301,0.751879699,45.2970297,-0.213716753,372.442801,-1497.126995,circle
28291.71909,0,51.23762376,-0.250800131,347.8450045,244.3892955,circle
28291.73552,0.501253133,56.93069307,-0.130027697,352.0351811,1905.630801,circle
28291.75266,2.506265664,62.62376238,-0.06486358,382.4479053,587.5923917,circle
28291.76862,5.263157895,68.06930693,-0.068487432,392.769612,7468.333276,circle
28291.78619,8.771929825,74.00990099,-0.263491591,514.7678234,2347.301383,circle
28291.80253,13.53383459,80.94059406,-0.209521539,555.1303749,11452.82126,circle
28291.81972,20.80200501,87.12871287,-0.158081112,740.2755381,786.073034,circle
28291.83589,31.3283208,92.82178218,-0.115682382,752.7579062,-11952.16715,circle
28291.85177,42.60651629,96.78217822,-0.058880072,561.2555033,-11724.84991,circle
28291.86779,51.37844612,98.76237624,-0.118279182,365.9359186,-54.92693061,circle
28291.88445,57.39348371,99.75247525,-0.217415198,365.1055827,11107.94932,circle
28291.89956,62.90726817,100,-0.18507316,542.2840392,2625.525198,circle
28291.91551,71.42857143,98.51485149,-0.244350207,586.5931901,-10863.96936,circle
28291.93239,80.70175439,95.04950495,-0.272251344,393.508949,5391.871731,circle
28291.95016,86.46616541,91.08910891,-0.227920719,477.3450058,-12823.82428,circle
28291.96571,91.22807018,85.3960396,-0.143142337,244.9555094,5543.120259,circle
28291.98383,93.23308271,81.43564356,0.045860451,335.5761023,3766.676941,circle
28292.00018,94.98746867,76.23762376,-0.131660629,400.5264195,5169.424581,circle
28292.01743,97.49373434,69.8019802,-0.113808038,480.0931688,-6592.742264,circle
28292.03282,99.2481203,62.62376238,-0.246808087,374.7503772,1134.310263,circle
28292.0488,100,56.68316832,-0.160695608,392.753696,1872.584307,circle
28292.06467,99.2481203,50.4950495,0.016353178,424.5748957,12157.43452,circle
28292.08166,97.24310777,43.56435644,-0.010133879,628.1207432,2092.882387,circle
28292.0984,94.48621554,33.41584158,-0.10484605,663.0329514,-1530.856889,circle
28292.11508,91.47869674,22.77227723,-0.176995688,638.7566229,-9944.410779,circle
28292.13094,87.71929825,13.36633663,0.044826439,482.463302,-10793.2804,circle
28292.14666,83.70927318,6.930693069,-0.22660864,296.1648063,-5341.637222,circle
28292.16392,81.20300752,2.475247525,,211.6440805,,circle
28292.17974,78.94736842,0,,,,circle
28292.19622,76.36363636,2.53164557,-0.310063505,200.3858468,11282.30719,circle
28292.21353,73.24675325,1.012658228,6.139778968,400.1627885,1336.869297,circle
28292.23123,66.23376623,0,-0.034796076,420.7928208,718.6418862,circle
28292.24667,59.74025974,0,-0.114046257,432.8740533,-1740.509837,circle
28292.26348,52.46753247,0.253164557,-0.100146658,403.411573,-2170.862065,circle
28292.28041,45.71428571,1.265822785,-0.151843998,366.9443466,2396.916178,circle
28292.2972,39.74025974,2.784810127,-0.052636854,405.3144205,7161.063774,circle
28292.31321,33.76623377,5.316455696,-0.063515219,517.3091612,-5003.458855,circle
28292.32885,26.49350649,8.860759494,-0.073387205,434.7876147,-7838.754154,circle
28292.34534,20.25974026,12.40506329,-0.138817755,307.0919579,-3293.178381,circle
28292.36163,16.1038961,15.18987342,-0.143278834,252.6003939,-1635.809244,circle
28292.37818,12.98701299,17.97468354,-0.193607082,226.3206276,775.6595625,circle
28292.39425,10.64935065,20.75949367,-0.030737229,238.5465736,3186.386742,circle
28292.41001,8.831168831,24.05063291,-0.094347861,288.7790047,1521.159572,circle
28292.42577,6.753246753,28.10126582,-0.050112879,312.6499534,756.399235,circle
28292.44147,4.935064935,32.65822785,0.052248918,325.6988992,2779.372609,circle
28292.45872,3.116883117,37.97468354,-0.268264219,372.5138176,2152.937221,circle
28292.47556,0.779220779,43.79746835,-0.113507118,408.7501192,4018.126743,circle
28292.49239,0,50.63291139,-0.218297268,476.9939839,4660.96015,circle
28292.50938,0,58.73417722,-0.143092569,557.2473279,2.29E+12,circle
28292.52659,2.077922078,68.10126582,-0.018245461,3428189.348,-222069934,circle
28292.5266,3.896103896,72.91139241,-0.187412604,317.8472829,13611.80876,circle
28292.54203,5.714285714,77.46835443,-0.254400211,538.0468745,-2124.14168,circle
28292.55821,10.38961039,84.81012658,-0.260705812,505.2324966,19086.50452,circle
28292.57366,16.1038961,90.12658228,-0.213645532,810.1623099,-12602.53617,circle
28292.58963,27.53246753,96.20253165,-0.145763359,591.7515363,-5892.1518,circle
28292.60696,37.4025974,98.98734177,-0.166703793,498.9607513,-5743.990776,circle
28292.62271,45.19480519,100,-0.171329218,402.5248902,-3318.931523,circle
28292.6395,51.94805195,99.74683544,0.040885442,343.5262359,1773.666785,circle
28292.65728,57.92207792,98.48101266,0.019071725,372.3862776,2103.216066,circle
28292.67355,63.8961039,97.46835443,-0.02973192,407.6208254,249.7948565,circle
28292.6903,70.64935065,96.4556962,-0.135562235,411.9421016,-1388.365791,circle
28292.7076,77.66233766,95.18987342,-0.102912754,388.5196765,-1388.969233,circle
28292.72447,83.8961039,93.16455696,-0.23650178,364.7176052,12496.58646,circle
28292.74161,89.61038961,90.63291139,-0.666164506,566.7136785,-23125.63938,circle
28292.75777,96.88311688,85.06329114,6.66E-16,195.2557833,4762.718415,circle
28292.77383,97.66233766,82.02531646,-0.048695261,269.2312783,2270.266638,circle
28292.78937,98.7012987,77.97468354,-0.159662633,307.4042226,4594.197352,circle
28292.80618,99.74025974,72.91139241,-0.042722905,380.7790674,4976.816351,circle
28292.82215,100,66.83544304,-0.181200108,457.8346173,-2755.815922,circle
28292.83764,100,59.74683544,-0.069880691,409.3143442,2039.416586,circle
28292.85524,98.7012987,52.65822785,-0.100145922,443.0038747,2760.734987,circle
28292.87176,96.88311688,45.56962025,-0.050255065,485.8979663,-702.0071098,circle
28292.8873,94.28571429,38.48101266,-0.103238602,474.0874689,91.05252361,circle
28292.90412,91.16883117,31.13924051,-0.061127985,475.5273644,-4880.736773,circle
28292.91994,87.53246753,24.55696203,0.068269664,398.362916,-6152.96554,circle
28292.93575,84.15584416,19.24050633,-0.080827261,296.843907,-5431.498697,circle
28292.95225,81.81818182,14.93670886,0.008218009,211.390138,-4086.080238,circle
28292.96798,80,12.15189873,,142.3092311,,circle
28292.98488,78.7012987,10.12658228,,,,circle
28293.00237,67.41293532,0.8,5.972031659,157.1336084,6030.90992,circle
28293.019,64.92537313,0,-0.041207429,252.2802588,8461.614662,circle
28293.03478,60.94527363,0,-0.13559372,392.0060555,-1637.098191,circle
28293.05129,54.47761194,0.266666667,-0.045164439,364.7889707,-4757.281048,circle
28293.06792,48.50746269,1.333333333,-0.081071112,283.4765715,6080.257121,circle
28293.08501,43.78109453,2.4,-0.127630307,382.8249327,-15813.81423,circle
28293.10135,37.81094527,4.266666667,0.048437682,111.8188541,5.94E+11,circle
28293.11849,36.06965174,5.066666667,-0.109801826,1128858.225,-72927895.12,circle
28293.11849,34.07960199,5.866666667,0.094846748,182.3633655,13533.73461,circle
28293.13396,31.5920398,7.2,-0.108181456,394.9620958,14303.49123,circle
28293.14967,25.87064677,9.6,-0.077792787,603.753018,-9055.754019,circle
28293.16427,18.15920398,13.86666667,-0.119192651,446.6637586,-4615.938954,circle
28293.18162,11.69154229,18.13333333,-0.280688488,369.2636943,-14044.84644,circle
28293.19838,6.965174129,22.13333333,-0.207433987,133.7877988,-656.4653831,circle
28293.21515,5.721393035,24,-0.009611342,123.0641085,4703.576956,circle
28293.23149,4.975124378,25.86666667,-0.117166614,202.7220064,5736.658389,circle
28293.24842,3.731343284,29.06666667,-0.069097955,298.1335351,8255.712304,circle
28293.26505,2.487562189,33.86666667,-0.036286623,428.724869,-149.3467116,circle
28293.28087,1.243781095,40.53333333,-0.107624158,426.3638021,-4214.433895,circle
28293.29668,0.248756219,47.2,-0.081071725,353.0988189,2030.816308,circle
28293.31407,0,53.33333333,-0.198172811,385.4407871,171.4580943,circle
28293.32999,0.248756219,59.46666667,-0.183432486,388.2285757,7401.908222,circle
28293.34625,1.741293532,65.6,-0.102695187,504.1187723,4052.360708,circle
28293.36191,4.975124378,72.8,-0.143360003,567.8855047,-3032.290439,circle
28293.37764,9.452736318,80.53333333,-0.193710236,515.9760279,73.66881021,circle
28293.39476,14.92537313,87.46666667,-0.258019331,517.1430966,-1197.027438,circle
28293.4106,21.14427861,92.8,-0.249448813,496.4865926,9588.70571,circle
28293.42786,28.85572139,96.53333333,-0.137190077,653.0548149,8488.154649,circle
28293.44419,39.30348259,98.66666667,0.000646993,787.4095708,-16875.90953,circle
28293.46002,51.74129353,99.46666667,-0.064878514,520.8967694,-9109.919195,circle
28293.47581,59.95024876,100,-0.289416814,376.4043411,-6660.101875,circle
28293.49167,65.92039801,100,-0.11566806,253.8118459,1.20E+12,circle
28293.51008,70.39800995,98.66666667,-0.124028981,1804406.762,-117421980,circle
28293.51008,72.88557214,97.6,0.005604709,206.2967023,15003.41234,circle
28293.52544,75.62189055,96,-0.016218025,453.4089048,13175.82395,circle
28293.54191,82.08955224,92.26666667,-0.21058189,652.4956047,-9648.960218,circle
28293.55702,90.54726368,87.2,-0.384064396,502.2207685,-11417.90985,circle
28293.5726,96.26865672,81.86666667,-0.187298161,301.9255103,5562341244,circle
28293.59014,98.50746269,77.06666667,-0.214588971,129904.4718,-8186902.174,circle
28293.59016,99.25373134,74.13333333,-0.034535738,455.6306986,1182.723753,circle
28293.60598,99.50248756,66.93333333,0.023914307,475.5281334,14887.58953,circle
28293.6228,99.50248756,58.93333333,0.002731836,697.5541998,-7442.747432,circle
28293.63771,99.75124378,48.53333333,-0.081463864,577.1521303,157.6835834,circle
28293.65389,100,39.2,-0.277837887,579.6223856,-7556.702308,circle
28293.66956,99.50248756,30.13333333,-0.090476482,452.3735641,1900.956405,circle
28293.6864,97.01492537,22.93333333,-0.0423508,485.5766191,305.1446812,circle
28293.70386,93.53233831,15.2,-0.066927495,490.4044047,-8403.62758,circle
28293.71968,90.04975124,8.266666667,-0.063689207,348.6696623,-8252.425109,circle
28293.73655,87.06467662,3.2,,208.1052801,,circle
28293.75358,85.07462687,0.266666667,,,,circle
28293.77053,84.85576923,1.82767624,-0.201020408,251.1429036,915.9082814,circle
28293.78762,80.76923077,0.522193211,6.174993253,267.6893363,3596.16274,circle
28293.80568,75.96153846,0,-0.10472787,323.7607057,7413.046335,circle
28293.82127,70.91346154,0,-0.305132116,447.8017274,-7710.533667,circle
28293.83801,63.46153846,0.783289817,0.06248729,322.4616053,-2854.936306,circle
28293.85426,58.65384615,2.872062663,0.133463774,274.6220086,-2418.71576,circle
28293.87102,54.32692308,4.438642298,-0.074081871,236.9582505,-4545.231427,circle
28293.88659,50.72115385,5.221932115,0.022843716,157.2403456,6031.31057,circle
28293.90413,48.07692308,6.005221932,-0.189478536,252.4548361,5423.37772,circle
28293.91992,44.23076923,7.049608355,-0.003977303,338.2537563,11181.76874,circle
28293.93574,39.42307692,9.399477807,-0.161300709,526.2360615,4869.544757,circle
28293.95255,31.49038462,13.31592689,-0.030165398,608.9019402,-4130.178386,circle
28293.96952,23.07692308,19.32114883,-0.090788175,539.5554191,-10082.71903,circle
28293.98631,15.86538462,24.80417755,-0.117871061,371.6166427,-2217.508402,circle
28294.00297,11.29807692,28.98172324,-0.161576292,335.0982709,-379.9237363,circle
28294.01944,7.692307692,33.15926893,-0.157716456,328.7250122,-105.3488108,circle
28294.03621,4.807692308,37.85900783,-0.095008536,326.903468,12682.12074,circle
28294.0535,2.644230769,43.08093995,-0.246662815,524.8751775,-14431.52806,circle
28294.06911,0.240384615,50.91383812,-0.181878066,293.428103,1997.174023,circle
28294.08515,0,55.61357702,-0.268531697,327.185337,5504.642606,circle
28294.10205,0.721153846,61.09660574,-0.109646254,416.9732139,9604.135309,circle
28294.11837,3.365384615,67.36292428,-0.175140865,580.2771286,6334.714887,circle
28294.13537,8.173076923,75.97911227,-0.164670086,688.7318818,996.4725421,circle
28294.15249,15.625,85.11749347,-0.224517771,705.4722219,-5189.783317,circle
28294.16929,24.51923077,92.95039164,-0.283606635,618.2096483,-5360.028473,circle
28294.1861,33.65384615,97.91122715,-0.177719333,531.3605709,-6515.241649,circle
28294.20231,42.06730769,99.73890339,-0.036189589,419.2065497,1396.009322,circle
28294.21952,49.27884615,100,-0.110943781,442.7051558,6030.690905,circle
28294.23635,56.73076923,100,-0.13926798,546.7514598,-17602.60449,circle
28294.25361,66.10576923,98.95561358,-0.072321879,251.2723806,-3574.555948,circle
28294.27039,70.19230769,97.91122715,-0.073184092,188.9342696,1409.02905,circle
28294.28783,73.31730769,96.86684073,-0.200672932,211.4971927,5198.065886,circle
28294.30385,76.44230769,95.5613577,-0.057714631,293.7560655,739.9146626,circle
28294.31967,80.28846154,92.95039164,-0.101085974,306.1993584,-2017.14716,circle
28294.33649,84.375,89.81723238,-0.288916217,269.0761855,6482.13127,circle
28294.35489,87.98076923,86.4229765,-0.150868632,369.6944199,-1960.847107,circle
28294.37041,90.86538462,81.46214099,-0.065904912,335.2148844,3852.032558,circle
28294.388,93.02884615,75.97911227,-0.134678803,396.4779954,1205.696605,circle
28294.4039,94.95192308,69.97389034,0.026572462,416.4381821,6912.840976,circle
28294.42046,96.15384615,63.18537859,-0.07103486,539.3961933,1.91E+12,circle
28294.43824,98.07692308,53.78590078,0.07103486,3253084.443,-206325294.2,circle
28294.43825,98.79807692,48.30287206,-0.173045857,304.2817502,14485.24035,circle
28294.45401,99.75961538,43.60313316,-0.143343161,531.9071626,-1135.379098,circle
28294.46973,100,35.24804178,-0.056361419,513.3045438,1.88E+12,circle
28294.48611,99.03846154,26.89295039,0.007993265,2826228.416,-184320583.9,circle
28294.48611,98.31730769,22.7154047,0.018589987,483.2718761,-11018.23541,circle
28294.50144,97.11538462,15.40469974,-0.173317453,297.7942068,-4112.410694,circle
28294.51828,96.39423077,10.44386423,-0.232816095,228.560539,-3367.571783,circle
28294.53511,95.19230769,6.788511749,,175.7206437,,circle
28294.5508,93.75,4.438642298,,,,circle
28294.56743,90.8616188,5.172413793,-0.042468071,232.8840273,-997.6469374,circle
28294.58399,87.20626632,3.9408867,0.065557242,216.6054223,1255.490377,circle
28294.60031,83.81201044,2.955665025,-0.023089171,235.8282354,-382.5801543,circle
28294.61562,80.41775457,1.724137931,-0.199843767,229.3952267,458.8972687,circle
28294.63243,76.76240209,0.492610837,6.158062419,237.0371052,1747.333013,circle
28294.64909,72.845953,0,-0.112722105,269.2331138,10987.18443,circle
28294.66751,67.88511749,0,-0.060227025,435.1121308,-604.0193844,circle
28294.68261,61.35770235,0.738916256,-0.14267876,424.9399008,-785.0568395,circle
28294.69945,54.30809399,1.97044335,-0.062462275,411.3095084,-3558.26098,circle
28294.71681,47.51958225,4.187192118,-0.013329577,358.2996038,-5332.670405,circle
28294.73171,42.55874674,6.157635468,-0.11164406,268.5614262,8064.980532,circle
28294.74854,38.38120104,7.881773399,-0.019890668,409.4453452,-3980.773833,circle
28294.76601,32.11488251,11.33004926,-0.206368914,347.2588906,2892.78642,circle
28294.78163,27.4151436,14.03940887,-0.072398681,395.8762163,4749.094021,circle
28294.79844,22.45430809,18.4729064,0.071020219,474.742996,-1908.318383,circle
28294.81504,16.97127937,24.13793103,-0.025553745,444.6490059,-3511.423434,circle
28294.83081,11.74934726,28.81773399,-0.176155743,389.6611684,-1896.574646,circle
28294.84647,7.310704961,33.00492611,-0.211954232,357.0804815,-165.2905324,circle
28294.86365,3.65535248,37.93103448,-0.244120875,354.4310396,-697.8570621,circle
28294.87968,1.305483029,43.10344828,-0.138169731,342.7006904,429.1108596,circle
28294.89649,0.261096606,48.76847291,-0.219010942,349.9561397,-864.3076361,circle
28294.9134,0,54.67980296,-0.193050393,334.4427684,2078.864588,circle
28294.93135,1.044386423,60.591133,-0.28885182,367.310657,3959.018609,circle
28294.94716,3.133159269,66.00985222,-0.223966862,430.2669709,13917.65279,circle
28294.96306,7.310704961,71.42857143,-0.168813916,659.0509145,9700.948323,circle
28294.9795,15.66579634,78.32512315,-0.119005844,822.4168244,406.3139965,circle
28294.99634,27.67624021,85.22167488,-0.057237772,829.5050533,-7048.844597,circle
28295.01378,40.9921671,90.88669951,0.00661472,714.5553152,2.22E+12,circle
28295.03009,51.95822454,94.82758621,-0.088341331,3337342.948,-221602610.3,circle
28295.03009,56.65796345,96.55172414,0.016313957,251.3993456,7008.225407,circle
28295.04515,60.31331593,97.53694581,-0.093108351,369.8033138,7.36E+11,circle
28295.06205,66.31853786,99.26108374,-0.119197504,1398436.98,-90720291.07,circle
28295.06205,68.92950392,99.75369458,-0.223228746,237.7104744,2231.51357,circle
28295.07746,72.5848564,100,-0.284783517,276.1540976,3780.477771,circle
28295.09469,77.2845953,99.26108374,-0.120666937,340.2959518,2203.479398,circle
28295.11165,82.50652742,96.79802956,0.146699321,373.0859287,-7317.837626,circle
28295.12653,87.20626632,93.84236453,-0.17823998,245.5689491,-6715.78343,circle
28295.14396,91.1227154,92.1182266,-0.609935708,139.3762952,2830.446286,circle
28295.15977,92.95039164,90.88669951,-0.028264418,184.0347937,5647.296238,circle
28295.17555,93.99477807,88.1773399,-6.66E-16,279.1578515,5403.658372,circle
